number,value,params_w_neo4j,params_w_semantique,state
62,0.9671809960804558,0.33360449406429304,0.8507665155086603,COMPLETE
63,0.9673040625149589,0.37751121746739463,0.6434209545255671,COMPLETE
64,0.9670738314287497,0.5318818425055638,0.5951911719890202,COMPLETE
65,0.967260351163837,0.4546237162011642,0.6988228722221419,COMPLETE
66,0.9674281470672251,0.4065185518364949,0.7881912404546141,COMPLETE
67,0.9670414229075699,0.9974723586524922,0.7824273383027395,COMPLETE
68,0.9671798495288934,0.37768624945723794,0.9333490433594889,COMPLETE
69,0.9671946632883501,0.4079781401380779,0.8847726169262653,COMPLETE
70,0.9671798495288934,0.30974392390834843,0.7670809660836434,COMPLETE
71,0.9673040625149589,0.427079229213299,0.7281597868415092,COMPLETE
72,0.9673040625149589,0.47671681789609616,0.8562488630412922,COMPLETE
73,0.967187077699881,0.39244879730294635,0.7979342684210048,COMPLETE
74,0.967260351163837,0.45205911762832385,0.6561640947491768,COMPLETE
75,0.9671798495288934,0.3477222071469601,0.8283621772023835,COMPLETE
76,0.9670414229075699,0.5684439389567578,0.5962921021811535,COMPLETE
77,0.9670414229075699,0.5123065232310139,0.517756747318343,COMPLETE
78,0.9673204327145172,0.4123559704099891,0.6905541637895881,COMPLETE
79,0.9671809960804558,0.2721837958275421,0.6949423195637504,COMPLETE
80,0.967260351163837,0.4072313313820743,0.6174204056154216,COMPLETE
81,0.967260351163837,0.48426166687408245,0.7374581150489501,COMPLETE
82,0.9673040625149589,0.42016522800954187,0.7544051926707656,COMPLETE
83,0.9673040625149589,0.3623733320932629,0.6760497457829007,COMPLETE
84,0.967260351163837,0.45656399821579585,0.7150839797976483,COMPLETE
85,0.9674281470672251,0.3963790502196795,0.7756712333165449,COMPLETE
86,0.9671798495288934,0.3177486067595155,0.7633859601684927,COMPLETE
87,0.967187077699881,0.37720813631335476,0.7908995339887992,COMPLETE
88,0.9673204327145172,0.5321058042438555,0.8644524066787093,COMPLETE
89,0.9673204327145172,0.5369125007850141,0.9105071835586548,COMPLETE
90,0.967260351163837,0.639599540378313,0.954180573340782,COMPLETE
91,0.9673204327145172,0.5639355180807829,0.9031999664751943,COMPLETE
92,0.9673040625149589,0.5383320615428975,0.972686844724699,COMPLETE
93,0.9673040625149589,0.49797920700008463,0.870098489322675,COMPLETE
94,0.9674281470672251,0.4685266584814334,0.9182516225822426,COMPLETE
95,0.9673040625149589,0.4658237424003964,0.8256423116966725,COMPLETE
96,0.967260351163837,0.5884773311389554,0.8667073281041032,COMPLETE
97,0.9674566740230681,0.4376630951791274,0.8354739500860708,COMPLETE
98,0.9670414229075699,0.4326644670721012,0.2402019016203389,COMPLETE
99,0.967187077699881,0.3884040097746925,0.8134987082800914,COMPLETE
100,0.9671798495288934,0.3422522150785573,0.8350504542743439,COMPLETE
101,0.967260351163837,0.5130250581787774,0.7878322815283698,COMPLETE
102,0.967187077699881,0.44791977938211397,0.9196758492448891,COMPLETE
103,0.9671946632883501,0.41167919779248763,0.8892674216860691,COMPLETE
104,0.9672102335439694,0.4833354055491615,0.9779631187645484,COMPLETE
105,0.9673040625149589,0.46313453515123976,0.8467045007516116,COMPLETE
106,0.967187077699881,0.36272380543803995,0.7697392977843471,COMPLETE
107,0.9671946632883501,0.43005472125046007,0.9332044712666707,COMPLETE
108,0.9671946632883501,0.39541196937217477,0.8656788893429318,COMPLETE
109,0.9673204327145172,0.44648801312281206,0.7196417940582337,COMPLETE
110,0.9670738314287497,0.5535384004440116,0.6473692313127996,COMPLETE
111,0.9673040625149589,0.5203192073959696,0.9149544635950598,COMPLETE
112,0.9674281470672251,0.48733767675134926,0.9447185975531198,COMPLETE
113,0.9673040625149589,0.4926280334300824,0.9368659420444972,COMPLETE
114,0.9673040625149589,0.47399522285779777,0.8854642802665893,COMPLETE
